username, created_at, lng, lat, text
ToneOnly730, Mon Feb 01 23:07:58 +0000 2021, -73.948775, 40.655138, Need! 
BrahinHB, Mon Feb 01 23:07:58 +0000 2021, -117.998733, 33.692542, @EastBayTroy @BeninCostaMesa2 US Senate has a pro tem also. Patrick Leahy of Vermont. I believe fills in for Senate… https://t.co/CqEuaGkBre 
SteveDonohoe4, Mon Feb 01 23:07:58 +0000 2021, -74.087079, 45.338520, @crazy_sane_me @jimjameswhelan @snapthennap If 666 is evil, is 25.807 the root of all evil?Ha ha 
BMHS_to_College, Mon Feb 01 23:07:59 +0000 2021, -75.117998, 40.004866, @MCPS Meeting the needs of every student! This is awesome. 
Christie_Ileto, Mon Feb 01 23:07:58 +0000 2021, -75.117998, 40.004866, .@PHLschools says virtual learning is back on tomorrow... so enjoy this evening and find some ways to sprinkle in s… https://t.co/sVfqe9a9hY 
tmj_VAA_pharm, Mon Feb 01 23:07:59 +0000 2021, -77.118677, 38.844496, Join the CVS Health team! See our latest job opening here: https://t.co/I11q21QK0n #FallsChurch, VA #pharmtech 
tmj_mem_eng, Mon Feb 01 23:07:59 +0000 2021, -90.121424, 34.961626, If you're looking for work in Walls, MS, check out this #Engineering job via the link in our bio: Sr Field Service… https://t.co/r6tG4fQuzH 
tmj_NV_LABOR, Mon Feb 01 23:07:59 +0000 2021, -116.024888, 36.214580, If jobs with titles like "ENV SVCS WKR/HOUSEKEEPER FULL TIME" sound appealing to you, follow us to hear about these… https://t.co/vz9S1VovPs 
mikef3825, Mon Feb 01 23:07:59 +0000 2021, -90.178629, 30.001244, @steviegurr @GoodMusicBx Aaron’s version of “A Change is Gonna Come” is right up there with Sam Cooke’s version.  A… https://t.co/lzShisDLTz 
tmj_orf_govern, Mon Feb 01 23:07:59 +0000 2021, -76.323204, 36.955505, Magellan Federal has had a 139 year service legacy with a long tradition of support. https://t.co/sjftdPgtuz #Government #Norfolk, VA 
ChristalALLGOOD, Mon Feb 01 23:07:59 +0000 2021, -87.972770, 43.170568, Probsvylh 
tlourich1, Mon Feb 01 23:07:59 +0000 2021, -86.276641, 33.520367, @kyIierjrnner @khloekardashian Happy Birthday Stormi &amp; Baby girl True 
Tchrldy, Mon Feb 01 23:07:59 +0000 2021, -81.411805, 41.655578, @SaysHummingbird Going to an actual restaurant!! Having an actual party!! Taking an airplane to get to my vacation destination!! 
guyhayman, Mon Feb 01 23:07:59 +0000 2021, -122.174194, 39.924473, @marty888nyc If I just had two of those cars I could retire comfortably. 
PulmCrit, Mon Feb 01 23:07:59 +0000 2021, -73.225773, 44.492599, @ArgaizR wow Eduardo, that’s pretty awesome.  “nope I evaluated him for ketones and he’s negative” 
Diaz_rosselyn, Mon Feb 01 23:07:59 +0000 2021, -82.587389, 28.004173, @lorenaparadax @justincarrera1 #acutedog 
EarlRob14400178, Mon Feb 01 23:07:59 +0000 2021, -84.370972, 39.184262, @AlwayzInTrouble God damn 
CROSSMARKJobs, Mon Feb 01 23:07:59 +0000 2021, -95.797453, 36.060949, See our latest #BrokenArrow, OK job and click to apply: Reset/Retail Merchandiser Part Time for SPROUTS -… https://t.co/WETAuNQzcq 
AbbyBrickler, Mon Feb 01 23:08:00 +0000 2021, -86.846753, 40.407236, @donniekeshawarz That is so fucking sad, oh my God... 
harsharann, Mon Feb 01 23:08:00 +0000 2021, -121.469664, 38.561722, Like to be in a gc need more girlfriends🤠🤠🥰 
MayorBroome, Mon Feb 01 23:08:00 +0000 2021, -91.090800, 30.459100, I remember the determination and demonstrations for change that were exhibited in the 60s to fight for civil rights… https://t.co/rqPxqlyKWn 
togocamping, Mon Feb 01 23:08:00 +0000 2021, -121.628926, 39.121659, @Antoniohenry03 Good job kid.  3 catches for 89 yards anf 1TD 
jordanpmurray, Mon Feb 01 23:08:00 +0000 2021, -96.832009, 32.959788, @BigDuke50 🤣🤣🤣 
ChiStateMSoccer, Mon Feb 01 23:08:00 +0000 2021, -87.732013, 41.833585, First day in the new weight room with the world class Jacob RossAs always, we compete to be number 1 at everythin… https://t.co/3VDShiSbye 
RemeePooh, Mon Feb 01 23:08:00 +0000 2021, -87.789901, 41.887130, Awww hope you feel better. 
BolsonaroZap, Mon Feb 01 23:08:01 +0000 2021, -71.056500, 42.357700, É mesmo um FD@@$* @ Boston, Massachusetts https://t.co/OWwRP5r8bm 
RonSummers18, Mon Feb 01 23:08:01 +0000 2021, -86.142922, 39.779562, @CaslerNoel @LindstromCheryl @Jim_Jordan Pure Blackmail. No doubt about it! 
Migu3LMiro, Mon Feb 01 23:08:01 +0000 2021, -100.076888, 31.168893, @lo2fly *yawns, next* 
patrickcines, Mon Feb 01 23:08:01 +0000 2021, -73.968542, 40.780709, Where the sled dogs at https://t.co/FhNyftqLQ1 
spikeanselm, Mon Feb 01 23:08:01 +0000 2021, -121.382092, 38.421534, @BethLynch2020 💯 https://t.co/aU5Fz5GLy8 
Sandiemcr, Mon Feb 01 23:08:01 +0000 2021, -80.240128, 43.534199, @TSN_Sports Really? You guys are now ignoring people who PAY to have your channel?  AGAIN.... why are some TSN chan… https://t.co/ezYWrdgJ4a 
drakectoll, Mon Feb 01 23:08:01 +0000 2021, -97.169156, 31.547449, Jordan can’t be mentioned without someone shouting about Lebron. That means something. 
anis_farooqui, Mon Feb 01 23:08:01 +0000 2021, -78.948208, 43.748102, @iamthedrifter ھم نے مُڑ مُڑ کے اسی خاکِ وطن کو دیکھاورنہ جاتے ھُوئے غدّار کہاں دیکھتے ھیں ؟رفیع رضا 
dougbarrett619, Mon Feb 01 23:08:02 +0000 2021, -79.420865, 38.003376, Tonight at 11pm we get back to streaming. Vera Blanc: Ghost in the castle or as i call it i try to use my brain 
Smokey_Jc, Mon Feb 01 23:08:02 +0000 2021, -105.950234, 36.002601, @NBCNews R.I.P.SCREECH 
CodingMark, Mon Feb 01 23:08:02 +0000 2021, -116.517290, 33.825080, @Xenius101 @AdamHoov @chaserobertsonn @TonyTesla4Life @klwtts That margin tho 🥺 
stephaniekallio, Mon Feb 01 23:08:02 +0000 2021, -69.111237, 44.107980, @RpsAgainstTrump No, I don't eat lobster every day. 
TeamWorkBenz, Mon Feb 01 23:08:02 +0000 2021, -73.849441, 40.850347, @RespectDaCurve_ A long time ago lmao 😔😔, 
Zo_It_Is, Mon Feb 01 23:08:02 +0000 2021, -89.876449, 32.571032, Yah https://t.co/9bwB8ho6yY 
HtownWheelhouse, Mon Feb 01 23:08:02 +0000 2021, -95.087029, 29.497157, @JulianGuilarte1 That is a very good point.... 
djbembona, Mon Feb 01 23:08:02 +0000 2021, -73.948775, 40.655138, @mariammouna YOU ARE THE BEST! thank youuu 
unworthyslutboy, Mon Feb 01 23:08:03 +0000 2021, -120.583402, 44.145437, @YngMstrDetroit @SpacePupSilver 🤤🤤🐷 
roxiontherox, Mon Feb 01 23:08:03 +0000 2021, -70.772170, 43.070670, Just posted a photo @ Portsmouth, New Hampshire https://t.co/XZL65rVShO 
cgbell862, Mon Feb 01 23:08:03 +0000 2021, -88.571395, 37.045226, @MGC3I @saraecook Nah, Trump would accuse it of being made with fraudulent snow. Then he'd probably try to collect lot rent from it. 
lymariepj, Mon Feb 01 23:08:03 +0000 2021, -77.657388, 36.450680, @OsFanAlways https://t.co/WPib4UpcOr 
MWard1950, Mon Feb 01 23:08:03 +0000 2021, -119.165389, 34.181956, Big shoes to fill! Best to you both 👍🌟🌟🌟🌟🌟 
LaurieWalters19, Mon Feb 01 23:08:03 +0000 2021, -83.876780, 34.223621, https://t.co/kxF46WfMYx 
SWAGGERDAD, Mon Feb 01 23:08:03 +0000 2021, -74.011654, 40.893247, Teaching Children the Skill of Reading Is More Critical than Ever  https://t.co/Ez17DUgKXx 
Shinko_3, Mon Feb 01 23:08:03 +0000 2021, -81.112426, 40.917659, @dppvip21 where the card at? 
Miami2You, Mon Feb 01 23:08:04 +0000 2021, -80.262950, 25.749240, Запрещёнка! @ Coral Gables, Florida https://t.co/QpNMyP8zAu 
zedsdeadkween_, Mon Feb 01 23:08:04 +0000 2021, -119.636189, 36.830799, how me and my girls felt after chugging a buzzball and taking a dab after https://t.co/RmVLfRArwO 
aanglpz, Mon Feb 01 23:08:04 +0000 2021, -117.462698, 34.108160, very very sad 
krypto2276, Mon Feb 01 23:08:04 +0000 2021, -73.184260, 40.726170, @OriginalFunko I'm ready‼📸 #FunkoFamily #FunkoFanClub #FunkoPhotoADayChallenge #Funko #FunkoPop #FunkoFunatics https://t.co/MKADK88RcC 
urdeal59, Mon Feb 01 23:08:04 +0000 2021, -112.124676, 33.552863, @icole641 Happy Birthday!! 
erikchazin, Mon Feb 01 23:08:04 +0000 2021, -111.858398, 33.639340, Real life checklist for your @WaltDisneyWorld vacation park days 💯 18 DAYS! 🎉@Disney @DisneyParks @DisneyFoodBlog… https://t.co/iyDQzugIhd 
katiemary92, Mon Feb 01 23:08:05 +0000 2021, -78.881800, 42.993664, @jesshaskill Yes I did go. 
2Fafou, Mon Feb 01 23:08:05 +0000 2021, -73.849441, 40.850347, Fuck. 
ZoloCoffee, Mon Feb 01 23:08:05 +0000 2021, -122.297509, 37.862488, bright espresso and toasty feet @ Zolo Coffee Roasters https://t.co/rwpjyMtgIx 
erinmosley, Mon Feb 01 23:08:05 +0000 2021, -90.011008, 29.982601, I want this to be everyone up there in the snow: 
ChinLovesIowa, Mon Feb 01 23:08:05 +0000 2021, -91.562410, 41.682030, Clover Club. Bombay Sapphire gin • Simple Syrup • Lemon Juice • Raspberries • Egg White @ Tribute Eatery &amp; Bar https://t.co/rPtttWwV1U 
AdamWiener, Mon Feb 01 23:08:05 +0000 2021, -73.968542, 40.780709, @VMurdockTV love that pink smiley mask! 😀 
Nancy_Kimy, Mon Feb 01 23:08:05 +0000 2021, -97.754724, 30.323346, Im pist off i was reading for my class then saw you sold out i cried. But i guess i qont ever get it 😭 i wanted a b… https://t.co/9HQCJXzeKu 
vomitvixen, Mon Feb 01 23:08:05 +0000 2021, -74.441104, 40.488195, @hylianprincesa I draw for a living, there are no wrinkles here. Smooth brain, v wet, built for speed 
SippinonCola, Mon Feb 01 23:08:05 +0000 2021, -71.326858, 42.636248, @jademackey All good, thanks for the love ❤️ 
RocketLaval, Mon Feb 01 23:08:05 +0000 2021, -73.812581, 45.484320, La Ligue américaine de hockey a annoncé aujourd’hui le report du début de la saison 2020-2021 de sa division canadi… https://t.co/BMu6mZStsG 
brn439, Mon Feb 01 23:08:06 +0000 2021, -121.469664, 38.561722, Best friend x B Legit ft J boog &gt;&gt;&gt; 
Cassperloc, Mon Feb 01 23:08:06 +0000 2021, -115.135165, 36.060964, @Hii_frennn https://t.co/k7sHnH8Hqt 
KyraKnox_, Mon Feb 01 23:08:06 +0000 2021, -75.117998, 40.004866, @unicorninkk @WomenFilmOfColr @sundanceorg You got this!! 
artiefogel, Mon Feb 01 23:08:06 +0000 2021, -80.233328, 25.782353, @lady_finz13 @Squedunk78 I think I’m pretty sure it was some type of oil and vinegar or something to but it had a drizzle of bacon grease 
BBWThighTickler, Mon Feb 01 23:08:06 +0000 2021, -104.922093, 39.713563, @WVmotoguy I'm guessing you bought one? 
BigCityTrip, Mon Feb 01 23:08:06 +0000 2021, -95.369400, 29.760200, Click or Call: https://t.co/JkHvm5rCZF |832.933.5454 @ Houston, Texas https://t.co/vWuCdke4aO 
Manic_Marge, Mon Feb 01 23:08:06 +0000 2021, -117.104989, 32.810012, @AdamHoov @elonmusk @hamoon__ @neuralink 💯 
jedi_guy, Mon Feb 01 23:08:06 +0000 2021, -80.546916, 43.482152, To the young man on the 2nd-4th floor of 260 Regina Street N. Who spotted me on the sidewalk, and shouted "YO! HARR… https://t.co/cKHNrbdzmH 
Lechez__, Mon Feb 01 23:08:06 +0000 2021, -82.985772, 39.994684, We all do bad things I don’t judge 👶🏾 
PRINCE51631, Mon Feb 01 23:08:06 +0000 2021, -84.433106, 33.767195, A @DaveEast x @Tsu_Surf tape would be nothing but pain in bars 😤🔥🔥🏁 
CCCAW_, Mon Feb 01 23:08:07 +0000 2021, -118.346153, 33.953633, I want a pair. 
RocketLaval, Mon Feb 01 23:08:06 +0000 2021, -73.812581, 45.484320, The American Hockey League today announced the postponement of the start of the 2020-21 season for its Canadian Div… https://t.co/srjFl5wMIk 
ReganTetlow, Mon Feb 01 23:08:07 +0000 2021, -73.723025, 45.557830, Been busy with interviews. Need to move my arse and go stomp a few Km around the village before the curfew. 
DunnHingst, Mon Feb 01 23:08:07 +0000 2021, -82.807855, 42.675010, https://t.co/rlbXFYujWv 
karrlssalexa, Mon Feb 01 23:08:07 +0000 2021, -75.800141, 45.248791, I'm ready for this baby to come everything feels so sore all the time 😩😩 
SkyCirclesLA, Mon Feb 01 23:08:07 +0000 2021, -118.132708, 34.015696, Aircraft with unknown registration, ICAO ~2987DD is circling over East Los Angeles at 7400 feet, speed 88 MPH, 0.14… https://t.co/SeBZBQG9Vs 
MonasticDALEK, Mon Feb 01 23:08:07 +0000 2021, -112.851011, 30.271091, *NO ESTÁ DISPONIBLE EN TU PAÍS*!?!?WTF: ¡Estoy EN EL MISMO país!Why the fuck is this POS TELLING ME WHERE I AM AN… https://t.co/46hUfEnFdh 
Jrussellforhire, Mon Feb 01 23:08:08 +0000 2021, -78.562584, 38.823871, @metalmama80 @cptnwtrpnts When they told me that I could be anything I wanted when I grew up,  I thought that meant… https://t.co/JvFvAFZKZR 
loveleleecy, Mon Feb 01 23:08:08 +0000 2021, -121.703453, 37.709831, Just posted a video @ Le Tres Chic Hair Divas Salon Studio https://t.co/y0FIXeq6pO 
tafarai, Mon Feb 01 23:08:08 +0000 2021, -118.244500, 34.056400, Destination Crenshaw X Otis college of art and designCan't wait to show off what we are cooking. 🔥 📖 🔎… https://t.co/qRTqlZXJMw 
KurtTuckerXXX, Mon Feb 01 23:08:08 +0000 2021, -97.754724, 30.323346, I would like to invent a new internet, and then I also need to figure out what this country is going to do about th… https://t.co/0OokVChJfC 
Nessa_Sanchez12, Mon Feb 01 23:08:08 +0000 2021, -98.540651, 29.417501, They changed the ground shipping of dippindots to 10 bucks!!! 😭😭😭😭😭 
shay_sueee, Mon Feb 01 23:08:08 +0000 2021, -113.092337, 37.691722, UPDATE: our carpet is now clean and dry but we’re still camping in the living room because it’s more fun😂 
QueenSarahSatur, Mon Feb 01 23:08:08 +0000 2021, -73.948775, 40.655138, @Snakeeater36 @formerlydoc When is burning cities and giving brain bleeds to journalists not terrorism. 
shorn2222, Mon Feb 01 23:08:08 +0000 2021, -70.953494, 42.576595, @loveshockey20 happy birthday Jess!!! 
OrdinaryWith, Mon Feb 01 23:08:08 +0000 2021, -118.244500, 34.056400, Just posted a photo @ Los Angeles, California https://t.co/9Y6gIPs7bN 
Flower_Mill, Mon Feb 01 23:08:08 +0000 2021, -71.313660, 42.645069, Just posted a photo @ The Flower Mill https://t.co/TURZpTxDZF 
_yeaitsjo, Mon Feb 01 23:08:08 +0000 2021, -111.635149, 35.182750, @itsalexthelion_ what’s the link to this ted talk? 
sadyebby_, Mon Feb 01 23:08:08 +0000 2021, -111.737566, 33.405755, Me rn https://t.co/o213Gv2TFg 
TheRealJedi__xx, Mon Feb 01 23:08:09 +0000 2021, -88.025543, 43.067538, This real 💯 he be spittin sometimes lmao 
tmj_IL_finance, Mon Feb 01 23:08:09 +0000 2021, -87.629798, 41.878114, Want to work at SS&amp;C Technologies? We're hiring in #Chicago, IL! Click the link in our bio for details on this job… https://t.co/bRNzcmsVC8 
tmj_roc_nursing, Mon Feb 01 23:08:09 +0000 2021, -77.605827, 43.135303, We're hiring in #Rochester, NY! Click the link in our bio to apply to this job and more: Same Day Surgery RN- Per D… https://t.co/0u1xGGI77Q 
damfu, Mon Feb 01 23:08:09 +0000 2021, -95.446486, 29.838495, @CopierCollin This is an appropriate take. Never been in a subway that didn’t look gross. 
Mswgm57, Mon Feb 01 23:08:09 +0000 2021, -76.558131, 39.146350, @kylegriffin1 He should be fired by President Joe Biden! 
legendarybori, Mon Feb 01 23:08:09 +0000 2021, -80.122619, 26.721896, you get me so excited 
long_ter, Mon Feb 01 23:08:09 +0000 2021, -122.585450, 45.149908, @mtgreenee it's Monday and you're still a bitch. 
LowellRoseNews, Mon Feb 01 23:08:09 +0000 2021, -75.770041, 42.746617, Outside of the police substation on N. Clinton.@SPECNewsROC https://t.co/vTyXScScCR 
JanaBananaSays, Mon Feb 01 23:08:10 +0000 2021, -111.560519, 33.198235, @pixelmandan Seriously 😐 
angelino_xfit, Mon Feb 01 23:08:10 +0000 2021, -118.404934, 34.164640, Just posted a photo @ Angelino Crossfit https://t.co/7Rtvzt0m3s 
jackieedelao, Mon Feb 01 23:08:10 +0000 2021, -118.070164, 33.977809, My family and friends gifted me so many alcohol bottles for my birthday, they know me so well lol 😅 
Blizzayyy, Mon Feb 01 23:08:10 +0000 2021, -90.178629, 30.001244, 😂😂😭😂😂😂😂😂😭😭😭😭😂😭😭 
Brycesavoy510, Mon Feb 01 23:08:10 +0000 2021, -118.411907, 34.020789, ME 😩😩😩😩 
Wjnelson70J, Mon Feb 01 23:08:10 +0000 2021, -88.512794, 40.746034, @robertb09169856 @DLWhiteSlone @Saanando @RepKinzinger I enjoy chatting with you, Robert Bradley, doctor of Osteopa… https://t.co/hespT8AnxT 
camwithcam, Mon Feb 01 23:08:10 +0000 2021, -83.173867, 32.678207, @robb757 Lmaooooooo 
iamarneil, Mon Feb 01 23:08:10 +0000 2021, -121.879033, 36.596299, Broooo I have 15 assignments due by Sunday. 
AlexvanV50, Mon Feb 01 23:08:10 +0000 2021, -117.422916, 47.727995, Y’all remember “chacha”ing test questions back in the day? 
medrano_alexis, Mon Feb 01 23:08:10 +0000 2021, -95.446486, 29.838495, I be tired af and don’t even be doin shit 
Katzenjammer7, Mon Feb 01 23:08:10 +0000 2021, -87.737778, 42.106111, Sir Winston stopped by last night for an evening cuppa! ❄️☃️🇬🇧 @ Winnetka, Illinois https://t.co/niIRt4tFP6 
jaygiveemhell, Mon Feb 01 23:08:10 +0000 2021, -83.173867, 32.678207, @LifeOfKadeerah_ Gorgeous &amp; educated! Yes Lord 
brandy15135663, Mon Feb 01 23:08:10 +0000 2021, -87.732013, 41.833585, Watch Allikatofficial with me on Twitch! https://t.co/Zb88GyfLNT 
megnturner_, Mon Feb 01 23:08:10 +0000 2021, -83.804475, 27.698682, Is Scotty Miller faster than Tyreek Hill? The Cheetah says he’ll have to set up a race because he doesn’t know 👀“… https://t.co/5O0UkbYxDt 
kupschcake, Mon Feb 01 23:08:11 +0000 2021, -93.278974, 44.876290, @johnmoe Growing up my mom played Natalie King Cole’s “Unforgettable... With Love” constantly. As a kid I knew “Smi… https://t.co/R27VfqTEkU 
IvySheeler, Mon Feb 01 23:08:11 +0000 2021, -80.593600, 41.052300, #chickenlegs🍗  #drumsticks #inihawnamanok🍗 #inihaw #inihawph #filipinofood #filipinobbq #filipinocuisine #pinoyfood… https://t.co/RDNfz9jl3f 
Sean_James93, Mon Feb 01 23:08:11 +0000 2021, -86.011649, 40.050298, Thank you hedge funds for juggling $GME now I can buy more for cheaper! #GMEtothemoon 
OINKNIGHT, Mon Feb 01 23:08:11 +0000 2021, -118.411907, 34.020789, @JAYxALEXANDER PM me....plan a visit! 
NegBBTop1980, Mon Feb 01 23:08:11 +0000 2021, -117.104989, 32.810012, SAME 
nayenichelle, Mon Feb 01 23:08:11 +0000 2021, -83.804475, 27.698682, My damn carrr😩 
Nora_Mermaid, Mon Feb 01 23:08:11 +0000 2021, -80.233328, 25.782353, Oooooh @KrazyKariana next time we get together, let’s make slime based on Barnaby!! 
JeffDSchultz, Mon Feb 01 23:08:11 +0000 2021, -73.831187, 40.670879, I am honored to have met and filmed General Joseph McNeil for this exhibit #GreensboroFour #BlackHistoryMonth 
atienoVoA, Mon Feb 01 23:08:11 +0000 2021, -83.099288, 42.352787, Am still hungry dough 
InAWomansWorld, Mon Feb 01 23:08:11 +0000 2021, -93.044991, 44.963825, @lydiakauppi I know nothing about that probably seems ideal, but I bet she’ll have so many fun memories about getti… https://t.co/NF9XTM9JvB 
angelamassino, Mon Feb 01 23:08:11 +0000 2021, -87.732013, 41.833585, Now you don’t have to wait until college to find out that much of the history you learned growing up was from a ver… https://t.co/cEQ5ZCPZj7 
_MattMelvin, Mon Feb 01 23:08:11 +0000 2021, -74.258623, 40.748984, @Newshadeof_blak 😂😂😂😂😂 I knew I was coming to work regardless, he got a truck though so he’ll be straight. He just can’t drive 
cutieinklingg, Mon Feb 01 23:08:12 +0000 2021, -86.441236, 39.766555, @ColleenB123 Cat wine 
younglena125, Mon Feb 01 23:08:12 +0000 2021, -111.908219, 40.843301, So exciting! Proud of you Oscar! @ozzie_young ♥️ 🏈 
Jeff__Charlot, Mon Feb 01 23:08:12 +0000 2021, -110.722327, 27.883699, @senatorshoshana I’m spontaneous on Wednesdays at 3pm sharp. 
sativasollll, Mon Feb 01 23:08:12 +0000 2021, -122.699418, 38.343445, it’s so funny being lectured on my daily struggles cant quite put my finger on it but it’s WEIRD 
a__germanotta, Mon Feb 01 23:08:12 +0000 2021, -106.632718, 35.117002, This is why I h8 that G app. Some f@g asked me if I was a lesbian! I HAVENT EVEN BEEN ONLINE IN ALL DAY. 
Lauren_foley, Mon Feb 01 23:08:12 +0000 2021, -70.982066, 42.367751, There is honestly nothing more upsetting then when snow turns to rain. 
arobinson55, Mon Feb 01 23:08:12 +0000 2021, -76.620482, 39.284713, @mmpadellan Wait...you mean the Jewish Space Lasers aren’t true?? ...DAMMMIIITTT! 
mayhemmusicmag, Mon Feb 01 23:08:12 +0000 2021, -117.167501, 33.903415, Just posted a photo @ The Joint at The Hard Rock Hotel &amp; Casino, Las Vegas https://t.co/6nae5sHow6 
wetesnik, Mon Feb 01 23:08:12 +0000 2021, -98.540651, 29.417501, @adrian_edgee Congrats... praying for strength and peace... 
Nazurca, Mon Feb 01 23:08:12 +0000 2021, -118.035289, 34.070871, @SergioSarmiento Jajajaja, si no conociéramos al Presidente lo creería vive ahí en un apartamento que construyó Cal… https://t.co/9zBOzUSsxZ 
almighty_red, Mon Feb 01 23:08:12 +0000 2021, -74.063787, 40.778489, @KeyboardKid206 they really don’t! lol 
JohnnyF2020, Mon Feb 01 23:08:12 +0000 2021, -76.999905, 39.127338, @wusa9 #SnowStorm2021 #WUSA9Weather heavy snow has been coming down in Ashton MD https://t.co/lHL6OwCqAV 
JasonJamanjay1, Mon Feb 01 23:08:13 +0000 2021, -80.263517, 26.124507, @PressSec  where are the j&amp;j vaccines let’s go let’s get them to the American people 
Clemmons4NC, Mon Feb 01 23:08:13 +0000 2021, -79.857363, 36.090397, Thrilled to be one of the 51 @NCHouseDems who believe the US Constitution should ensure that my daughter be treated… https://t.co/bV8dOugf0X 
Nicolleeden, Mon Feb 01 23:08:13 +0000 2021, -123.209956, 39.145408, °🔥 do you want see the end  follow me on °🍑https://t.co/jmHGsf4IxP°🍆°💦°😛/// #transgender #transgirl… https://t.co/qwYGZDlbVU 
LizetteMaciel, Mon Feb 01 23:08:13 +0000 2021, -118.248063, 33.839612, For all my fellas who are thinking of buying roses for their ladies on Valentine’s.. Costco has 50 for $55!! 
delusionalant, Mon Feb 01 23:08:13 +0000 2021, -73.948775, 40.655138, @SpiritsMe @AnarchoCorvidae @leftieeee @briebriejoy @AnaKasparian @SamSeder for me I think that it’s very bad tacti… https://t.co/T9u6gvSjdH 
HolidaySeasonn, Mon Feb 01 23:08:14 +0000 2021, -118.411907, 34.020789, I be not doing shit cause I be tryna wait to be taken on a date to do it but like, no lol. Fuckkkk fuck fuck fuck no. 
JWatson200, Mon Feb 01 23:08:13 +0000 2021, -79.650000, 43.600000, The finished product!  #ChiliLimeCod from the #pncookbook.  It is delicious!!#healthylifestyle #healthyeating… https://t.co/ATC6C38P4c 
Suzy_Cherry, Mon Feb 01 23:08:14 +0000 2021, -111.831562, 33.414035, Just posted a photo @ Mesa, Arizona https://t.co/WquF8HrwO4 
Nikchick, Mon Feb 01 23:08:14 +0000 2021, -122.330602, 47.614817, THREAD 
babie2425, Mon Feb 01 23:08:14 +0000 2021, -104.922093, 39.713563, https://t.co/rwrrgR7mhx 
scottmsg, Mon Feb 01 23:08:14 +0000 2021, -87.044589, 37.881656, Another Monday completed. https://t.co/bbgMaM48qK 
Quarter_P_Mike, Mon Feb 01 23:08:14 +0000 2021, -149.758794, 61.235042, I’m gonna do it again but in biggie 
bnnldy, Mon Feb 01 23:08:15 +0000 2021, -75.770041, 42.746617, @fiona_b00 🤣🤣🤣 
JacobWoller, Mon Feb 01 23:08:15 +0000 2021, -89.569491, 44.900818, #sunshine #snowday #wilderness Walking on the trails https://t.co/K7N2JaGvY6 
SippinonCola, Mon Feb 01 23:08:15 +0000 2021, -71.326858, 42.636248, @SoulofaGypsy_ It’s good! 
kikesol_sol, Mon Feb 01 23:08:15 +0000 2021, -87.735682, 42.006290, Disculpen pero se han pasado con esto! Tanto daño a hecho Messi en la capital! Dios no quiera que x este destape la… https://t.co/f5YC5CWbpn 
p11_sami, Mon Feb 01 23:08:15 +0000 2021, -84.763010, 33.379917, @DavidDallas323 @isaacbv11 Appreciate it QB1❤️ 
BREESALEEM, Mon Feb 01 23:08:15 +0000 2021, -87.732013, 41.833585, said usher stole his wave with climax 🧢 
notyourprncesss, Mon Feb 01 23:08:15 +0000 2021, -117.673254, 33.987333, y naman ako inabot ng $184 sa shein :/// 
tamia_sanchez, Mon Feb 01 23:08:15 +0000 2021, -104.949845, 39.905474, Appt booked ✅ 
suezuu, Mon Feb 01 23:08:15 +0000 2021, -119.306608, 37.269176, My face has been extra dry lately 😫 Winter wreaks absolute HAVOC on my skin 
SUCHISL32236780, Mon Feb 01 23:08:15 +0000 2021, -88.223402, 42.734276, @Acidic_Blonde Nice mug shot. 
MsKimKendall, Mon Feb 01 23:08:16 +0000 2021, -118.244500, 34.056400, Throwback ~ because we’ve been in quarantine for a year 😩📸 by @bonniehollandphoto #print  #actorslife… https://t.co/t2wYo4bWe1 
_MattMelvin, Mon Feb 01 23:08:16 +0000 2021, -74.258623, 40.748984, @_TheeFINISHER You got it 
alex_bridgess, Mon Feb 01 23:08:16 +0000 2021, -97.135638, 32.701850, @Antwanuss I definitely want to make more Austin trips!!! I miss friends 😭 
SherylEddins, Mon Feb 01 23:08:16 +0000 2021, -100.076888, 31.168893, Somebody's been reading "Masters of Deceit" by J. Edgar Hoover. se 
ThomasG01095401, Mon Feb 01 23:08:16 +0000 2021, -71.444080, 42.971199, @marwilliamson And a gamer too 
Cassperloc, Mon Feb 01 23:08:16 +0000 2021, -115.135165, 36.060964, @KFartom https://t.co/k7sHnH8Hqt 
ProdigyTR3, Mon Feb 01 23:08:16 +0000 2021, -97.285913, 32.779967, @Embrc3DaSavg3 @CazCray See I didn’t know it was LMS. Like i said I haven’t watched it. Was he trying to get up? Or… https://t.co/zabU60ONPV 
BonnstaufferF, Mon Feb 01 23:08:16 +0000 2021, -73.948775, 40.655138, Well america it is safe to say that you have been used and you have been abused and you also have been lied to. Now… https://t.co/efQRjGI02C 
alleycatcomics, Mon Feb 01 23:08:16 +0000 2021, -87.668747, 41.978222, Just posted a photo @ AlleyCat Comics https://t.co/imnlY78FTk 
MHughes911, Mon Feb 01 23:08:16 +0000 2021, -87.825337, 43.732495, These hoes broke and miserable and will do anything to try and get to you 
LegereRyan, Mon Feb 01 23:08:17 +0000 2021, -68.984705, 45.188407, Snow is picking up in Sanford! @MattHoenigWx @RyanBretonWX @LexieWGME @MeteoroloJess @SarahLongWMTW @CharlieWGME 
Yocindyyy, Mon Feb 01 23:08:17 +0000 2021, -118.411907, 34.020789, @elxbukii That’s why I would report that shit. Fuck that. All cause the company doesn’t wanna risk productivity like tffff 
